uid,timestamp,item_id,is_organic,played_ratio_pct,track_length_seconds,event_type
6,17114720,1698811,1,6.0,235.0,listen
6,17114830,208456,1,39.0,285.0,listen
6,17115120,5607289,1,100.0,285.0,listen
6,17115330,3969548,1,100.0,210.0,listen
6,17115480,3660025,1,94.0,160.0,listen
6,17115480,7859360,1,1.0,215.0,listen
6,17115595,3569956,1,51.0,215.0,listen
6,17115865,6916387,1,100.0,270.0,listen
6,17116020,4153626,1,61.0,255.0,listen
6,17116030,2261964,1,1.0,315.0,listen
6,17116050,8952738,1,7.0,245.0,listen
6,17116250,4473119,1,85.0,240.0,listen
6,17116540,522068,1,85.0,335.0,listen
6,17116575,5708696,1,9.0,350.0,listen
6,17116795,5780505,1,92.0,235.0,listen
6,17117040,6181101,1,100.0,245.0,listen
6,17117290,379114,1,100.0,245.0,listen
6,17179215,5485941,1,6.0,195.0,listen
6,17179405,4206784,0,100.0,185.0,listen
6,17179525,5328301,0,72.0,170.0,listen
6,17185980,964970,0,100.0,210.0,listen
6,17186315,8267945,0,100.0,170.0,listen
6,17186660,3279502,0,100.0,340.0,listen
6,17186825,7878521,0,100.0,165.0,listen
6,17187115,881425,0,100.0,290.0,listen
6,17187500,4483765,0,100.0,385.0,listen
6,17222470,4320022,0,0.0,395.0,listen
6,17222665,3660025,1,100.0,160.0,listen
6,17222995,5607289,1,100.0,285.0,listen
6,17223545,6518788,1,100.0,225.0,listen
6,17223545,8019820,1,100.0,100.0,listen
6,17223545,781438,1,100.0,220.0,listen
6,17224260,8824388,1,100.0,245.0,listen
6,17224260,8398037,1,100.0,470.0,listen
6,17224705,4481334,1,100.0,440.0,listen
6,17224850,3518337,1,100.0,145.0,listen
6,17225035,4623471,1,100.0,185.0,listen
6,17225215,353880,1,100.0,175.0,listen
6,17225970,2682821,1,100.0,200.0,listen
6,17225970,700438,1,100.0,140.0,listen
6,17226215,5584222,1,100.0,250.0,listen
6,17226480,3542790,1,100.0,220.0,listen
6,17226700,8389548,1,100.0,215.0,listen
6,17226925,6094265,1,100.0,190.0,listen
6,17227045,8420829,1,100.0,150.0,listen
6,17227315,1787074,1,100.0,270.0,listen
6,17227495,7955715,1,100.0,180.0,listen
6,17227730,7600776,1,100.0,235.0,listen
6,17227930,9366917,1,100.0,175.0,listen
6,17228070,905556,1,100.0,155.0,listen
6,17228365,6105146,1,100.0,230.0,listen
6,17228520,5111657,1,100.0,210.0,listen
6,17228620,2855588,1,1.0,190.0,listen
6,17228625,4170928,1,56.0,190.0,listen
6,17229060,6419725,0,100.0,435.0,listen
6,17229295,7599318,0,100.0,230.0,listen
6,17229655,6013184,0,100.0,340.0,listen
6,17229780,134028,0,100.0,125.0,listen
6,17230260,8713105,0,100.0,475.0,listen
6,17230480,2721704,0,50.0,445.0,listen
6,17230915,2539417,0,100.0,430.0,listen
6,17231255,4214838,0,100.0,340.0,listen
6,17254260,5977544,0,100.0,400.0,listen
6,17255705,7324198,0,0.0,375.0,listen
6,17256105,539771,0,100.0,395.0,listen
6,17256480,7324198,0,100.0,375.0,listen
6,17256670,4955467,0,100.0,185.0,listen
6,17257120,4111066,0,100.0,450.0,listen
6,17257880,7800209,0,100.0,155.0,listen
6,17258055,1930715,0,100.0,175.0,listen
6,17258275,9146653,0,100.0,220.0,listen
6,17261590,337578,0,94.0,165.0,listen
6,17261595,3617963,0,0.0,160.0,listen
6,17261800,4734329,0,100.0,170.0,listen
6,17261990,7090286,0,100.0,160.0,listen
6,17262370,1575170,0,100.0,260.0,listen
6,17262755,8072602,0,100.0,385.0,listen
6,17262960,8550072,0,100.0,205.0,listen
6,17263225,6865948,0,100.0,260.0,listen
6,17263665,9236941,0,100.0,440.0,listen
6,17264090,2370358,0,100.0,420.0,listen
6,17264295,8570031,0,100.0,210.0,listen
6,17306010,5160075,0,70.0,160.0,listen
6,17306105,764362,0,0.0,465.0,listen
6,17306160,1365635,0,0.0,210.0,listen
6,17306320,3660025,1,100.0,160.0,listen
6,17306505,5607289,1,65.0,285.0,listen
6,17307760,6518788,1,38.0,225.0,listen
6,17307860,8019820,1,100.0,100.0,listen
6,17308120,781438,1,100.0,220.0,listen
6,17322565,8398037,1,100.0,470.0,listen
6,17322810,8824388,1,100.0,245.0,listen
6,17323245,6530165,0,70.0,180.0,listen
6,17323530,4481334,1,100.0,440.0,listen
6,17323665,3518337,1,100.0,145.0,listen
6,17324175,4623471,1,100.0,185.0,listen
6,17324355,353880,1,100.0,175.0,listen
6,17324505,700438,1,100.0,140.0,listen
6,17324715,2682821,1,100.0,200.0,listen
6,17331050,5584222,1,100.0,250.0,listen
6,17331270,3542790,1,100.0,220.0,listen
6,17331490,8389548,1,100.0,215.0,listen
6,17331680,6094265,1,100.0,190.0,listen
6,17331830,8420829,1,100.0,150.0,listen
6,17332100,1787074,1,100.0,270.0,listen
6,17332280,7955715,1,100.0,180.0,listen
6,17332515,7600776,1,100.0,235.0,listen
6,17332690,9366917,1,100.0,175.0,listen
6,17332845,905556,1,100.0,155.0,listen
6,17333075,6105146,1,100.0,230.0,listen
6,17333290,5111657,1,100.0,210.0,listen
6,17333480,2855588,1,100.0,190.0,listen
6,17335350,4170928,1,100.0,190.0,listen
6,17335635,4714696,1,100.0,210.0,listen
6,17335750,1970200,1,100.0,115.0,listen
6,17335925,5693518,1,100.0,175.0,listen
6,17336165,5077944,1,100.0,225.0,listen
6,17336285,1454485,1,100.0,135.0,listen
6,17338815,4338815,1,99.0,185.0,listen
6,17338815,4422309,1,28.0,210.0,listen
6,17338960,700438,1,100.0,140.0,listen
6,17339160,2682821,1,100.0,200.0,listen
6,17339410,5584222,1,100.0,250.0,listen
6,17339630,3542790,1,100.0,220.0,listen
6,17339850,8389548,1,100.0,215.0,listen
6,17340050,6094265,1,100.0,190.0,listen
6,17340305,8420829,1,100.0,150.0,listen
6,17340460,1787074,1,100.0,270.0,listen
6,17341740,7955715,1,89.0,180.0,listen
6,17341745,7600776,1,2.0,235.0,listen
6,17341920,9366917,1,100.0,175.0,listen
6,17342075,905556,1,100.0,155.0,listen
6,17406675,6105146,1,100.0,230.0,listen
6,17407130,5111657,1,100.0,210.0,listen
6,17407320,2855588,1,100.0,190.0,listen
6,17407535,4170928,1,100.0,190.0,listen
6,17407745,4714696,1,100.0,210.0,listen
6,17435875,1970200,1,100.0,115.0,listen
6,17436050,5693518,1,100.0,175.0,listen
6,17443495,5077944,1,27.0,225.0,listen
6,17443500,4714696,1,1.0,210.0,listen
6,17443615,1970200,1,100.0,115.0,listen
6,17443720,5693518,1,13.0,175.0,listen
6,17443720,5693518,1,1.0,175.0,listen
6,17443835,1970200,1,100.0,115.0,listen
6,17444010,5693518,1,100.0,175.0,listen
6,17444235,5077944,1,100.0,225.0,listen
6,17444375,1454485,1,100.0,135.0,listen
6,17444560,4338815,1,99.0,185.0,listen
6,17444770,4422309,1,100.0,210.0,listen
6,17444985,7031453,1,100.0,215.0,listen
6,17445165,8697425,1,100.0,185.0,listen
6,17445455,5283806,1,100.0,285.0,listen
6,17445665,7604375,1,100.0,215.0,listen
6,17446545,3762671,1,100.0,225.0,listen
6,17446690,8759829,1,100.0,140.0,listen
6,17446890,2405511,1,100.0,200.0,listen
6,17447125,3575258,1,100.0,230.0,listen
6,17447305,689397,1,100.0,180.0,listen
6,17447485,7717092,1,100.0,170.0,listen
6,17447705,1698811,1,100.0,235.0,listen
6,17447960,4243500,1,100.0,235.0,listen
6,17448220,472991,1,100.0,260.0,listen
6,17448460,360725,1,100.0,240.0,listen
6,17516775,742446,1,35.0,205.0,listen
6,17516775,7859360,1,1.0,215.0,listen
6,17516995,3569956,1,100.0,215.0,listen
6,17517205,2187883,1,102.0,210.0,listen
6,17521225,7859360,1,12.0,215.0,listen
6,17521695,4416985,0,100.0,465.0,listen
6,17521835,4988781,0,100.0,140.0,listen
6,17589230,2124308,0,0.0,425.0,listen
6,17589605,5607289,1,100.0,285.0,listen
6,17589830,6518788,1,100.0,225.0,listen
6,17589925,8019820,1,100.0,100.0,listen
6,17590150,781438,1,100.0,220.0,listen
6,17591190,8398037,1,100.0,470.0,listen
6,17591435,8824388,1,100.0,245.0,listen
6,17593225,4481334,1,3.0,440.0,listen
6,17593695,8398037,1,100.0,470.0,listen
6,17593920,8824388,1,90.0,245.0,listen
6,17593920,4481334,1,1.0,440.0,listen
6,17593925,3518337,1,1.0,145.0,listen
6,17594320,4623471,1,100.0,185.0,listen
6,17594700,353880,1,100.0,175.0,listen
6,17594840,700438,1,100.0,140.0,listen
6,17595065,2682821,1,100.0,200.0,listen
6,17608140,5584222,1,100.0,250.0,listen
6,17608365,3542790,1,100.0,220.0,listen
6,17608580,8389548,1,100.0,215.0,listen
6,17608770,6094265,1,100.0,190.0,listen
6,17608925,8420829,1,100.0,150.0,listen
6,17656055,1787074,1,100.0,270.0,listen
6,17656240,7955715,1,100.0,180.0,listen
6,17656525,7600776,1,100.0,235.0,listen
6,17656715,9366917,1,100.0,175.0,listen
6,17656800,905556,1,100.0,155.0,listen
6,17657040,6105146,1,100.0,230.0,listen
6,17657440,2855588,1,100.0,190.0,listen
6,17657440,5111657,1,100.0,210.0,listen
6,17658125,1970200,1,100.0,115.0,listen
6,17658125,4170928,1,100.0,190.0,listen
6,17658125,4714696,1,100.0,210.0,listen
6,17658135,5693518,1,100.0,175.0,listen
6,17658355,5077944,1,100.0,225.0,listen
6,17658550,1454485,1,100.0,135.0,listen
6,17658975,4338815,1,99.0,185.0,listen
6,17659185,4422309,1,100.0,210.0,listen
6,17659400,7031453,1,100.0,215.0,listen
6,17659585,8697425,1,100.0,185.0,listen
6,17659870,5283806,1,100.0,285.0,listen
6,17660140,7604375,1,100.0,215.0,listen
6,17660495,3762671,1,100.0,225.0,listen
6,17660495,8759829,1,100.0,140.0,listen
6,17660680,2405511,1,100.0,200.0,listen
6,17661180,689397,1,100.0,180.0,listen
6,17661180,3575258,1,100.0,230.0,listen
6,17661255,7717092,1,100.0,170.0,listen
6,17662045,1698811,1,100.0,235.0,listen
6,17662120,4243500,1,100.0,235.0,listen
6,17662470,472991,1,100.0,260.0,listen
6,17662820,360725,1,100.0,240.0,listen
6,17662950,742446,1,100.0,205.0,listen
6,17663055,1727098,1,100.0,170.0,listen
6,17663375,7333722,1,100.0,225.0,listen
6,17664755,5415074,1,100.0,230.0,listen
6,17665040,1772557,1,100.0,185.0,listen
6,17665520,5957092,1,100.0,240.0,listen
6,17665665,6018685,1,100.0,170.0,listen
6,17665900,6218751,1,100.0,210.0,listen
6,17666115,6472723,1,100.0,210.0,listen
6,17666340,2034564,1,100.0,225.0,listen
6,17666565,3569956,1,91.0,215.0,listen
6,17666780,2187883,1,102.0,210.0,listen
6,17667000,7859360,1,100.0,215.0,listen
6,17667290,3292221,1,100.0,290.0,listen
6,17667555,5696034,1,100.0,265.0,listen
6,17667755,289371,1,100.0,200.0,listen
6,17667930,174086,1,100.0,175.0,listen
6,17668130,8401660,1,100.0,195.0,listen
6,17668365,7968718,1,100.0,235.0,listen
6,17670840,3694666,1,100.0,235.0,listen
6,17671020,4950727,1,100.0,170.0,listen
6,17671205,403861,1,100.0,180.0,listen
6,17671405,4800909,1,100.0,195.0,listen
6,17671600,1371739,1,100.0,195.0,listen
6,17671845,5219850,1,100.0,245.0,listen
6,17680330,4930668,1,100.0,180.0,listen
6,17680690,4562992,1,100.0,360.0,listen
6,17680875,2551956,1,100.0,185.0,listen
6,17681050,6836174,1,100.0,175.0,listen
6,17681280,5318080,1,100.0,230.0,listen
6,17681515,7981655,1,100.0,235.0,listen
6,17681700,3735628,1,100.0,185.0,listen
6,17681890,6615580,1,100.0,190.0,listen
6,17682070,2453912,1,100.0,180.0,listen
6,17682220,8660267,1,100.0,145.0,listen
6,17682440,8705543,1,100.0,220.0,listen
6,17682615,7264799,1,73.0,235.0,listen
6,17683055,7243630,1,100.0,310.0,listen
6,17683735,4778498,1,100.0,275.0,listen
6,17684025,9388209,1,100.0,370.0,listen
6,17684210,8464724,1,100.0,210.0,listen
6,17684555,5148554,1,100.0,235.0,listen
6,17685025,9372960,1,100.0,220.0,listen
6,17685130,24177,1,100.0,210.0,listen
6,17685480,3525154,1,100.0,220.0,listen
6,17686150,4868261,1,100.0,90.0,listen
6,17686150,2935940,1,100.0,230.0,listen
6,17686150,4647338,1,100.0,200.0,listen
6,17686150,7971449,1,100.0,205.0,listen
6,17686560,7634732,1,100.0,255.0,listen
6,17686560,465045,1,100.0,210.0,listen
6,17686810,2112939,1,100.0,210.0,listen
6,17686995,7011829,1,100.0,185.0,listen
6,17687205,6596760,1,100.0,205.0,listen
6,17687400,7832439,1,100.0,175.0,listen
6,17687570,8568470,1,100.0,190.0,listen
6,17687780,6747048,1,100.0,205.0,listen
6,17688020,1565088,1,100.0,210.0,listen
6,17688170,2178714,1,100.0,175.0,listen
6,17688365,1346694,1,100.0,200.0,listen
6,17688425,9054499,1,100.0,60.0,listen
6,17688625,774261,1,100.0,165.0,listen
6,17688840,742446,1,100.0,205.0,listen
6,17688915,130705,1,100.0,115.0,listen
6,17756825,2747909,1,100.0,305.0,listen
6,17756980,4947026,1,100.0,150.0,listen
6,17757175,8756933,1,100.0,195.0,listen
6,17757370,1643864,1,100.0,195.0,listen
6,17757555,8271881,1,100.0,185.0,listen
6,17757760,3425426,1,100.0,205.0,listen
6,17758845,3689646,1,48.0,215.0,listen
6,17842795,8398037,1,100.0,470.0,listen
6,17843275,8824388,1,100.0,245.0,listen
6,17844240,4481334,1,100.0,440.0,listen
6,17844385,3518337,1,100.0,145.0,listen
6,17846175,4623471,1,100.0,185.0,listen
6,18032555,1397743,0,11.0,405.0,listen
6,18032715,5607289,1,53.0,285.0,listen
6,18032725,6518788,1,4.0,225.0,listen
6,18032825,8019820,1,100.0,100.0,listen
6,18033055,781438,1,100.0,220.0,listen
6,18033525,8398037,1,21.0,470.0,listen
6,18204895,8398037,1,100.0,470.0,listen
6,18276760,8824388,1,100.0,245.0,listen
6,18277200,4481334,1,100.0,440.0,listen
6,18282810,3518337,1,73.0,145.0,listen
6,18283120,5607289,1,100.0,285.0,listen
6,18284515,6518788,1,100.0,225.0,listen
6,18284615,8019820,1,100.0,100.0,listen
6,18284835,781438,1,100.0,220.0,listen
6,18287640,8398037,1,30.0,470.0,listen
6,18287855,2943786,1,100.0,215.0,listen
6,18301635,2943786,1,100.0,215.0,listen
6,18301645,2859641,1,4.0,220.0,listen
6,18301865,5580391,1,99.0,220.0,listen
6,18302055,3239972,1,80.0,235.0,listen
6,18302260,8760750,1,100.0,205.0,listen
6,18302455,2392084,1,86.0,225.0,listen
6,18302655,2225817,1,100.0,200.0,listen
6,18302905,2136325,1,100.0,250.0,listen
6,18303130,7941443,1,100.0,220.0,listen
6,18303345,1846252,1,100.0,215.0,listen
6,18303555,9117703,1,100.0,210.0,listen
6,18303695,3542184,1,100.0,135.0,listen
6,18303915,1349748,1,100.0,220.0,listen
6,18304180,2092155,1,100.0,260.0,listen
6,18304280,4332437,1,68.0,145.0,listen
6,18304510,2805271,1,100.0,230.0,listen
6,18304520,9271656,1,2.0,445.0,listen
6,18304885,958071,1,100.0,365.0,listen
6,18304915,3629863,1,12.0,255.0,listen
6,18305115,5676465,1,100.0,195.0,listen
6,18305330,733353,1,100.0,215.0,listen
6,18305550,361658,1,100.0,220.0,listen
6,18305700,8213481,1,100.0,150.0,listen
6,18305760,5138455,1,28.0,215.0,listen
6,18305770,3641649,1,3.0,195.0,listen
6,18305775,3641649,1,3.0,195.0,listen
6,18305815,3641649,1,1.0,195.0,listen
6,18305940,379114,1,49.0,245.0,listen
6,18306070,1848281,1,45.0,290.0,listen
6,18306255,1243650,1,100.0,185.0,listen
6,18306285,2594332,1,11.0,255.0,listen
6,18306495,8760750,1,100.0,205.0,listen
6,18306510,3618545,1,9.0,220.0,listen
6,18306555,7143352,1,15.0,220.0,listen
6,18306670,4491811,1,73.0,160.0,listen
6,18306830,4294351,1,68.0,230.0,listen
6,18307045,3047889,1,100.0,215.0,listen
6,18307150,6544525,1,69.0,145.0,listen
6,18307150,3047889,1,0.0,215.0,listen
6,18307150,8351511,1,0.0,200.0,listen
6,18307155,3047889,1,0.0,215.0,listen
6,18307155,6544525,1,0.0,145.0,listen
6,18307155,4345553,1,1.0,220.0,listen
6,18307155,6916347,1,0.0,205.0,listen
6,18307160,3163326,1,0.0,240.0,listen
6,18307160,4834464,1,1.0,185.0,listen
6,18307165,3163326,1,0.0,240.0,listen
6,18307365,9188369,1,47.0,240.0,listen
6,18307700,7875276,1,100.0,335.0,listen
6,18308030,4807259,1,97.0,340.0,listen
6,18308305,2926050,1,100.0,275.0,listen
6,18308325,1030077,1,11.0,190.0,listen
6,18308455,7146216,1,45.0,280.0,listen
6,18308645,1030077,1,100.0,190.0,listen
6,18308855,840657,1,100.0,215.0,listen
6,18309215,613158,1,100.0,355.0,listen
6,18309405,7247275,1,100.0,190.0,listen
6,18309485,5729518,1,29.0,275.0,listen
6,18309695,3320544,1,100.0,210.0,listen
6,18309900,8931751,1,100.0,200.0,listen
6,18310170,7875276,1,81.0,335.0,listen
6,18310195,2235262,1,16.0,185.0,listen
6,18310425,1283250,1,99.0,230.0,listen
6,18310465,4664377,1,18.0,225.0,listen
6,18310715,2857578,1,100.0,250.0,listen
6,18310745,3901752,1,14.0,215.0,listen
6,18310810,7875276,1,18.0,335.0,listen
6,18310885,899574,1,30.0,235.0,listen
6,18311105,2859641,1,100.0,220.0,listen
6,18311135,4392413,1,11.0,260.0,listen
6,18311380,3999754,1,100.0,245.0,listen
6,18311600,5580391,1,100.0,220.0,listen
6,18311820,2745162,1,100.0,220.0,listen
6,18312050,3452626,1,87.0,260.0,listen
6,18312205,6332689,1,98.0,160.0,listen
6,18312435,4664377,1,100.0,225.0,listen
6,18312655,3525154,1,100.0,220.0,listen
6,18312735,8467030,1,42.0,190.0,listen
6,18312920,1466762,1,100.0,180.0,listen
6,18312940,781438,1,2.0,220.0,listen
6,18313125,4623471,1,100.0,185.0,listen
6,18313140,5584222,1,6.0,250.0,listen
6,18313255,6066614,1,42.0,260.0,listen
6,18313310,20939,1,31.0,170.0,listen
6,18313540,4294351,1,100.0,230.0,listen
6,18313775,4631729,1,100.0,235.0,listen
6,18313960,3867328,1,100.0,185.0,listen
6,18313985,3073483,1,17.0,165.0,listen
6,18314185,7016161,1,100.0,195.0,listen
6,18314285,3227908,1,68.0,150.0,listen
6,18314555,9326537,1,100.0,270.0,listen
6,18314680,798719,1,60.0,210.0,listen
6,18314845,1661160,1,100.0,160.0,listen
6,18314885,6372339,1,15.0,220.0,listen
6,18314915,5607289,1,1.0,285.0,listen
6,18314930,8760750,1,4.0,205.0,listen
6,18315030,9117703,1,48.0,210.0,listen
6,18440350,2225817,1,100.0,200.0,listen
6,18440350,6646881,1,100.0,295.0,listen
6,18440550,8767861,1,100.0,200.0,listen
6,18440770,771954,0,100.0,200.0,listen
6,18441040,642555,0,100.0,190.0,listen
6,18441040,3291935,0,95.0,200.0,listen
6,18441040,4698015,0,94.0,200.0,listen
6,18441315,5607289,1,100.0,285.0,listen
6,18441775,8019820,1,100.0,100.0,listen
6,18441775,6518788,1,100.0,225.0,listen
6,18441910,781438,1,100.0,220.0,listen
6,18442385,8398037,1,100.0,470.0,listen
6,18442635,8824388,1,100.0,245.0,listen
6,18444175,4481334,1,100.0,440.0,listen
6,18444380,3518337,1,100.0,145.0,listen
6,18444570,4623471,1,100.0,185.0,listen
6,18444750,353880,1,100.0,175.0,listen
6,18444890,700438,1,100.0,140.0,listen
6,18445135,2682821,1,100.0,200.0,listen
6,18446040,5584222,1,100.0,250.0,listen
6,18446260,3542790,1,100.0,220.0,listen
6,18446480,8389548,1,100.0,215.0,listen
6,18446660,6094265,1,100.0,190.0,listen
6,18446815,8420829,1,100.0,150.0,listen
6,18447085,1787074,1,100.0,270.0,listen
6,18447265,7955715,1,100.0,180.0,listen
6,18447495,7600776,1,100.0,235.0,listen
6,18447670,9366917,1,100.0,175.0,listen
6,18448070,905556,1,100.0,155.0,listen
6,18448305,6105146,1,100.0,230.0,listen
6,18449280,5111657,1,100.0,210.0,listen
6,18449475,2855588,1,100.0,190.0,listen
6,18449680,4170928,1,100.0,190.0,listen
6,18449870,4714696,1,100.0,210.0,listen
6,18449990,1970200,1,100.0,115.0,listen
6,18450175,5693518,1,100.0,175.0,listen
6,18450400,5077944,1,100.0,225.0,listen
6,18450540,1454485,1,100.0,135.0,listen
6,18450725,4338815,1,99.0,185.0,listen
6,18450935,4422309,1,100.0,210.0,listen
6,18465175,7031453,1,100.0,215.0,listen
6,18465355,8697425,1,100.0,185.0,listen
6,18465640,5283806,1,100.0,285.0,listen
6,18465855,7604375,1,100.0,215.0,listen
6,18466080,3762671,1,100.0,225.0,listen
6,18466225,8759829,1,100.0,140.0,listen
6,18466325,2405511,1,51.0,200.0,listen
6,18466625,1987026,0,100.0,300.0,listen
6,18467290,5835813,0,100.0,310.0,listen
6,18467465,8837260,0,100.0,175.0,listen
6,18467665,2023734,0,100.0,200.0,listen
6,18468090,3845529,0,100.0,425.0,listen
6,18468265,993114,0,100.0,175.0,listen
6,18468445,8280681,0,100.0,180.0,listen
6,18469560,26342,0,100.0,415.0,listen
6,18469975,5562059,0,100.0,410.0,listen
6,18470360,8314414,0,100.0,385.0,listen
6,18470635,3810804,0,100.0,245.0,listen
6,18470840,2733740,0,100.0,205.0,listen
6,18471210,75890,0,100.0,120.0,listen
6,18557525,7053747,0,0.0,200.0,listen
6,18557750,781438,1,100.0,220.0,listen
6,18558595,8398037,1,100.0,470.0,listen
6,18558840,8824388,1,100.0,245.0,listen
6,18566565,4481334,1,100.0,440.0,listen
6,18566710,3518337,1,100.0,145.0,listen
6,18566900,4623471,1,100.0,185.0,listen
6,18623195,353880,1,4.0,175.0,listen
6,18623200,6518788,1,1.0,225.0,listen
6,18623200,781438,1,1.0,220.0,listen
6,18623895,8398037,1,100.0,470.0,listen
6,18628600,8824388,1,100.0,245.0,listen
6,18629045,4481334,1,100.0,440.0,listen
6,18629190,3518337,1,100.0,145.0,listen
6,18629380,4623471,1,100.0,185.0,listen
6,18629585,353880,1,100.0,175.0,listen
6,18638225,2903414,0,100.0,345.0,listen
6,18638450,2945395,0,100.0,225.0,listen
6,18638675,6752555,0,100.0,225.0,listen
6,18703815,1670268,0,100.0,170.0,listen
6,18703975,4277596,0,100.0,160.0,listen
6,18704185,4741820,0,100.0,210.0,listen
6,18706395,6280743,0,100.0,400.0,listen
6,18706420,6865948,0,20.0,260.0,listen
6,18706615,6636509,0,100.0,195.0,listen
6,18706800,6701429,0,100.0,160.0,listen
6,18707220,8066820,0,100.0,440.0,listen
6,18707740,4108805,0,100.0,245.0,listen
6,18707740,5871937,0,100.0,180.0,listen
6,18707745,4621681,0,51.0,350.0,listen
6,18708070,4734329,0,100.0,170.0,listen
6,18708070,1471196,0,100.0,150.0,listen
6,18708305,8570031,0,100.0,210.0,listen
6,18708845,3686558,0,100.0,195.0,listen
6,18709020,1591230,0,100.0,175.0,listen
6,18709210,8184862,0,100.0,190.0,listen
6,18709390,938786,0,100.0,180.0,listen
6,18709575,1249347,0,100.0,185.0,listen
6,18709770,4141871,0,100.0,190.0,listen
6,18710115,1329801,0,100.0,345.0,listen
6,18710295,3302800,0,100.0,180.0,listen
6,18710480,7700810,0,100.0,180.0,listen
6,18710840,1644122,0,100.0,360.0,listen
6,18711250,9372239,0,100.0,400.0,listen
6,18711595,5258587,0,100.0,345.0,listen
6,18711995,8812069,0,100.0,400.0,listen
6,18712425,8445136,0,100.0,430.0,listen
6,18712855,7946493,0,100.0,430.0,listen
6,18713050,2839067,0,100.0,190.0,listen
6,18725455,1937075,0,0.0,300.0,listen
6,18776600,781438,1,100.0,220.0,listen
6,18777070,8398037,1,100.0,470.0,listen
6,18777385,8824388,1,100.0,245.0,listen
6,18777825,4481334,1,100.0,440.0,listen
6,18777975,3518337,1,100.0,145.0,listen
6,18778160,4623471,1,100.0,185.0,listen
6,18804220,700438,1,100.0,140.0,listen
6,18804220,5607289,1,50.0,285.0,listen
6,18804220,8824388,1,96.0,245.0,listen
6,18804220,8398037,1,100.0,470.0,listen
6,18804220,353880,1,100.0,175.0,listen
6,18804220,5580391,1,100.0,220.0,listen
6,18804220,4481334,1,100.0,440.0,listen
6,18804220,4623471,1,100.0,185.0,listen
6,18804220,353880,1,6.0,175.0,listen
6,18804220,781438,1,100.0,220.0,listen
6,18804220,6518788,1,2.0,225.0,listen
6,18804220,3518337,1,100.0,145.0,listen
6,18804220,7600776,1,100.0,235.0,listen
6,18804220,6105146,1,100.0,230.0,listen
6,18804220,8389548,1,100.0,215.0,listen
6,18804220,6094265,1,100.0,190.0,listen
6,18804220,9366917,1,100.0,175.0,listen
6,18804220,905556,1,100.0,155.0,listen
6,18804220,2682821,1,100.0,200.0,listen
6,18804220,8420829,1,100.0,150.0,listen
6,18804220,7955715,1,100.0,180.0,listen
6,18804220,1787074,1,100.0,270.0,listen
6,18804220,5111657,1,100.0,210.0,listen
6,18804220,5584222,1,100.0,250.0,listen
6,18804220,3542790,1,36.0,220.0,listen
6,18804220,5693518,1,100.0,175.0,listen
6,18804220,7031453,1,100.0,215.0,listen
6,18804220,8697425,1,100.0,185.0,listen
6,18804220,5283806,1,100.0,285.0,listen
6,18804220,1454485,1,100.0,135.0,listen
6,18804220,5077944,1,100.0,225.0,listen
6,18804220,4422309,1,100.0,210.0,listen
6,18804220,1970200,1,100.0,115.0,listen
6,18804220,4338815,1,99.0,185.0,listen
6,18804220,2855588,1,100.0,190.0,listen
6,18804220,4170928,1,100.0,190.0,listen
6,18804220,4714696,1,100.0,210.0,listen
6,18804225,7859360,1,100.0,215.0,listen
6,18804225,5696034,1,100.0,265.0,listen
6,18804225,8401660,1,100.0,195.0,listen
6,18804225,2187883,1,85.0,210.0,listen
6,18804225,3292221,1,100.0,290.0,listen
6,18804225,6018685,1,100.0,170.0,listen
6,18804225,6472723,1,100.0,210.0,listen
6,18804225,6218751,1,100.0,210.0,listen
6,18804225,2034564,1,100.0,225.0,listen
6,18804225,174086,1,100.0,175.0,listen
6,18804225,289371,1,100.0,200.0,listen
6,18804225,3569956,1,100.0,215.0,listen
6,18804225,4800909,1,100.0,195.0,listen
6,18804225,4950727,1,100.0,170.0,listen
6,18804225,2551956,1,47.0,185.0,listen
6,18804225,7968718,1,100.0,235.0,listen
6,18804225,3694666,1,100.0,235.0,listen
6,18804225,1371739,1,100.0,195.0,listen
6,18804225,4930668,1,100.0,180.0,listen
6,18804225,7981655,1,100.0,235.0,listen
6,18804225,5318080,1,100.0,230.0,listen
6,18804225,6836174,1,100.0,175.0,listen
6,18804225,5219850,1,100.0,245.0,listen
6,18804225,403861,1,100.0,180.0,listen
6,18804225,4562992,1,100.0,360.0,listen
6,18804225,5607289,1,100.0,285.0,listen
6,18804440,6518788,1,100.0,225.0,listen
6,18806700,1797560,0,100.0,455.0,listen
6,18806920,8550072,0,100.0,205.0,listen
6,18807080,4414681,0,100.0,165.0,listen
6,18807275,7498974,0,100.0,190.0,listen
6,18807535,5641142,0,100.0,260.0,listen
6,18807960,2124308,0,100.0,425.0,listen
6,18808125,8439286,0,100.0,165.0,listen
6,18808675,9367455,0,100.0,170.0,listen
6,18808980,919606,0,100.0,250.0,listen
6,18809210,4933709,0,100.0,190.0,listen
6,18809385,6056563,0,100.0,180.0,listen
6,18810370,2402884,0,100.0,190.0,listen
6,18810545,8551175,0,100.0,175.0,listen
6,18810760,7795612,0,100.0,175.0,listen
6,18810975,6050787,0,100.0,215.0,listen
6,18811210,5976918,0,100.0,230.0,listen
6,18811380,8359451,0,100.0,170.0,listen
6,18821600,669533,0,0.0,275.0,listen
6,18821755,5580391,1,69.0,220.0,listen
